Country,Country.Code,Region,Income.Group,Year,le,po_und,co2,hexp,edu,Unemployment,Injuries,comm_dis,non_comm_dis,gdp_bill,acc_wtr,avg_le,avg_po_und,avg_co2,avg_hexp,avg_edu,avg_comm_dis,avg_non_comm_dis,avg_gdp_bill,avg_acc_wtr,europe_region,EU_member,population
Iceland,ISL,Europe & Central Asia,High income,2007,81.453658537,2.5,2380.000114441,8.3535862,6.944330215,2.25,6317.37,3222.46,59294.44,21.653,93.901989196,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,311859
Iceland,ISL,Europe & Central Asia,High income,2008,81.609756098,2.5,2180.000066757,8.34370804,7.036019802,2.950000048,6353.42,3268.01,59808.99,18.075,94.437181431,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,317722
Iceland,ISL,Europe & Central Asia,High income,2009,81.751219512,2.5,2109.999895096,8.77518463,7.189849854,7.21999979,6369.72,3254.51,60389.39,13.154,94.972383214,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,318809
Iceland,ISL,Europe & Central Asia,High income,2010,81.897560976,2.5,1960.000038147,8.36173058,6.944240093,7.559999943,6325.92,3224.28,60654.82,13.751,95.507578747,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,318346
Iceland,ISL,Europe & Central Asia,High income,2011,82.358536585,2.5,1889.999985695,8.20293236,6.789979935,7.03000021,6289.11,3177.02,60951.92,15.222,96.042775996,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,319308
Iceland,ISL,Europe & Central Asia,High income,2012,82.917073171,2.5,1860.000014305,8.18118858,7.582230091,6,6308.69,3168.51,61482.98,14.752,96.57797147,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,320988
Iceland,ISL,Europe & Central Asia,High income,2013,82.06097561,2.5,2029.99997139,8.17555237,7.448689938,5.380000114,6305.56,3171.86,61789.42,16.125,97.113169584,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,324036
Iceland,ISL,Europe & Central Asia,High income,2014,82.86097561,2.5,2049.999952316,8.22888947,7.641409874,4.900000095,6238.05,3144.46,61639.13,17.868,97.64836848,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,327650
Iceland,ISL,Europe & Central Asia,High income,2015,82.468292683,2.5,2059.99994278,8.06978989,7.457970142,3.980000019,6323.28,3183.49,62691.82,17.517,98.183563823,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,331068
Iceland,ISL,Europe & Central Asia,High income,2016,82.204878049,2.5,1629.999995232,8.09714699,7.432199955,2.980000019,6494.55,3226.83,63722.14,20.793,98.71876069,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,335677
Iceland,ISL,Europe & Central Asia,High income,2017,82.66097561,2.5,1669.999957085,8.30908108,7.583859921,2.74000001,6705.44,3290.42,64831,24.728,99.25395617,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,343641
Iceland,ISL,Europe & Central Asia,High income,2018,82.86097561,2.5,1700.000047684,8.44292068,7.561709881,2.700000048,6652.81,3307.38,65972.43,26.261,99.789157199,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,352951
Iceland,ISL,Europe & Central Asia,High income,2019,83.163414634,2.5,1639.999985695,8.63868046,7.253180557,3.50999999,6755.56,3333.12,67186.17,24.664,99.99999846,81.899101412,2.5,2038.421042844,8.578592452,7.25318055684211,3209.887894737,60565.684210526,16.930947368,91.273391292,Northern Europe,0,360787
Ireland,IRL,Europe & Central Asia,High income,2001,77.134146341,2.5,44820,6.39664602,4.087490082,3.680000067,105279.3,61994.06,897172.4,109.347,64.535939266,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,3829019
Ireland,IRL,Europe & Central Asia,High income,2002,77.634146341,2.5,43930.000305176,6.67468452,4.104879856,4.21999979,104089.05,59702.25,896881.3,128.596,85.380110261,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,3894256
Ireland,IRL,Europe & Central Asia,High income,2003,78.13902439,2.5,44090.000152588,7.0096755,4.204939842,4.480000019,101168.9,58295.72,898017.03,164.671,85.380110261,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,3958706
Ireland,IRL,Europe & Central Asia,High income,2004,78.53902439,2.5,44689.998626709,7.22300482,4.482960224,4.489999771,101314.56,55808.03,904593.99,194.372,64.899630381,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4031961
Ireland,IRL,Europe & Central Asia,High income,2005,78.943902439,2.5,46650.001525879,7.64583445,4.518980026,4.340000153,101923.56,53506.3,907914.54,211.877,69.566718522,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4121220
Ireland,IRL,Europe & Central Asia,High income,2006,79.241463415,2.5,47259.998321533,7.51655483,4.547420025,4.409999847,102930.17,52303.03,917982.07,232.181,74.172410255,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4234809
Ireland,IRL,Europe & Central Asia,High income,2007,79.641463415,2.5,46360.000610352,7.80535555,4.715410233,4.980000019,102364.98,51089.67,925272.98,270.079,78.704128346,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4359841
Ireland,IRL,Europe & Central Asia,High income,2008,80.095121951,2.5,45779.998779297,9.10927963,5.458280087,6.769999981,102389.3,51482.54,937095.38,275.447,83.194532272,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4452393
Ireland,IRL,Europe & Central Asia,High income,2009,80.190243902,2.5,40560.001373291,10.5062685,6.15610981,12.609999657,103694.96,50496.62,948428.34,236.443,87.644105903,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4499797
Ireland,IRL,Europe & Central Asia,High income,2010,80.743902439,2.5,40189.998626709,10.50632477,6.05136013,14.529999733,98775.64,49366.94,942653.61,221.914,92.052781157,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4524581
Ireland,IRL,Europe & Central Asia,High income,2011,80.746341463,2.5,36680.000305176,10.676898,5.829040051,15.350000381,98202.53,48647.74,961485.39,239.003,94.931198549,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4544504
Ireland,IRL,Europe & Central Asia,High income,2012,80.846341463,2.5,37130.001068115,10.65266323,5.752689838,15.449999809,95395.11,48069.41,969229.42,225.629,95.021157314,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4564550
Ireland,IRL,Europe & Central Asia,High income,2013,80.948780488,2.5,35709.999084473,10.29696083,5.342050076,13.729999542,92327.07,47943.96,975865.03,238.341,95.110637383,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4588830
Ireland,IRL,Europe & Central Asia,High income,2014,81.348780488,2.5,35529.998779297,9.53489971,4.878499985,11.859999657,90896.21,47253.06,980097.47,259.171,95.199625149,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4622165
Ireland,IRL,Europe & Central Asia,High income,2015,81.453658537,2.5,37060.001373291,7.31605005,3.758769989,9.909999847,88352.96,47725.67,990465.88,291.775,95.288132351,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4665764
Ireland,IRL,Europe & Central Asia,High income,2016,81.653658537,2.5,38819.999694824,7.4248991,3.742120028,8.369999886,88020.64,47335.23,999539.71,299.091,95.376137677,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4715791
Ireland,IRL,Europe & Central Asia,High income,2017,82.156097561,2.5,37779.998779297,7.06397724,3.50928998,6.710000038,88856.95,47891.1,1015679.28,336.378,95.463472946,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4771860
Ireland,IRL,Europe & Central Asia,High income,2018,82.204878049,2.5,37659.999847412,6.86017275,3.392869949,5.739999771,90089.29,48311.03,1031834.07,385.737,95.550082311,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4834506
Ireland,IRL,Europe & Central Asia,High income,2019,82.702439024,2.5,35750,6.67931509,4.696286678,4.949999809,90416.72,48853.61,1047086.68,399.322,95.701919112,80.229653402,2.5,40865.789329127,8.257866557,4.69628667836842,51372.419473684,955120.766842105,248.388105263,86.482780496,Western Europe,1,4896021
Italy,ITA,Europe & Central Asia,High income,2001,80.126829268,2.5,436570,7.73760843,4.650090218,9.600000381,1447044.78,614698.09,15411336.84,1168.02,94.987108664,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,56994992
Italy,ITA,Europe & Central Asia,High income,2002,80.229268293,2.5,443470.001220703,7.86693525,4.432409763,9.210000038,1387366.83,603559.57,15466011.81,1276.77,99.757875582,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,57107576
Italy,ITA,Europe & Central Asia,High income,2003,79.982926829,2.5,462200.012207031,7.83297729,4.541790009,8.869999886,1323198.78,613641.69,15603430.94,1577.62,99.74361366,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,57425176
Italy,ITA,Europe & Central Asia,High income,2004,80.780487805,2.5,472399.993896484,8.16549301,4.385200024,7.869999886,1254436.15,595200,15465842.2,1806.54,95.643897674,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,57860664
Italy,ITA,Europe & Central Asia,High income,2005,80.782926829,2.5,473829.986572266,8.33931828,4.238299847,7.730000019,1218313.84,589409.64,15509810.44,1858.22,95.863027971,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,58199876
Italy,ITA,Europe & Central Asia,High income,2006,81.282926829,2.5,466649.993896484,8.43673038,4.52545023,6.78000021,1206665.93,584433.2,15526897.29,1949.55,96.082258581,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,58429904
Italy,ITA,Europe & Central Asia,High income,2007,81.434146341,2.5,459369.995117188,8.13610077,4.10503006,6.079999924,1198462.94,588243.55,15598716.42,2213.1,96.132270125,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,58778480
Italy,ITA,Europe & Central Asia,High income,2008,81.485365854,2.5,444980.010986328,8.53282356,4.387949944,6.71999979,1187256.44,590294.54,15676879.3,2408.66,95.900650164,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,59224228
Italy,ITA,Europe & Central Asia,High income,2009,81.636585366,2.5,397059.997558594,8.95162296,4.523719788,7.75,1187635.85,589857.82,15738920.89,2199.93,95.668898034,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,59562844
Italy,ITA,Europe & Central Asia,High income,2010,82.036585366,2.5,405269.989013672,8.91602039,4.334119797,8.359999657,1158817.56,583721.58,15713183.83,2136.1,95.437013736,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,59822452
Italy,ITA,Europe & Central Asia,High income,2011,82.187804878,2.5,396690.002441406,8.77413177,4.115680218,8.359999657,1151902.59,581645.05,15798223.5,2294.99,95.204997269,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60025952
Italy,ITA,Europe & Central Asia,High income,2012,82.23902439,2.5,376750,8.78352833,4.056019783,10.649999619,1144821.37,582257.58,15849779.37,2086.96,94.972848633,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60190152
Italy,ITA,Europe & Central Asia,High income,2013,82.690243902,2.5,346459.991455078,8.77543831,4.143670082,12.149999619,1131485.55,571755.92,15790852.47,2141.92,94.740567828,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60312600
Italy,ITA,Europe & Central Asia,High income,2014,83.090243902,2.5,327500,8.86791897,4.061279774,12.680000305,1115822.93,563068.46,15777169.98,2162.01,94.508154855,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60322792
Italy,ITA,Europe & Central Asia,High income,2015,82.543902439,2.5,337859.985351563,8.85689163,4.073629856,11.899999619,1122428.49,567661.78,15993244.29,1836.64,94.251355242,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60232908
Italy,ITA,Europe & Central Asia,High income,2016,83.243902439,2.5,333339.996337891,8.72533035,3.815789938,11.68999958,1119645.39,560414.13,15916543.54,1877.07,93.994555628,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60118628
Italy,ITA,Europe & Central Asia,High income,2017,82.946341463,2.5,329190.002441406,8.6777401,4.044939995,11.210000038,1112726.24,553655.36,16040523.66,1961.8,93.737756014,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,60004024
Italy,ITA,Europe & Central Asia,High income,2018,83.346341463,2.5,324880.004882813,8.67509365,4.256140232,10.609999657,1152439.59,552161.29,16205478.44,2091.93,93.480956401,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,59877432
Italy,ITA,Europe & Central Asia,High income,2019,83.497560976,2.5,317239.990234375,8.66856861,4.260622753,9.949999809,1216149.04,552868.23,16313740.19,2011.3,93.224156787,81.871758665,2.5,397458.418611225,8.511593265,4.26062275321053,580976.183157895,15757715.0210526,1950.480526316,95.438524360,Southern Europe,1,59727936
Latvia,LVA,Europe & Central Asia,High income,2001,70.76097561,4.6,7360,5.7776227,5.446959972,13.819999695,193981.23,54542.91,828550.73,8.362,92.365281711,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2359255
Latvia,LVA,Europe & Central Asia,High income,2002,70.96097561,3.4,7349.999904633,5.77001858,5.602540016,13.829999924,183152.59,52984.04,818639.55,9.557,99.829400748,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2326150
Latvia,LVA,Europe & Central Asia,High income,2003,71.265853659,2.8,7590.000152588,5.48984146,5.057149887,12.06000042,169439.49,51864.61,808789.01,11.772,99.828516919,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2294342
Latvia,LVA,Europe & Central Asia,High income,2004,72.026829268,2.5,7619.999885559,6.21677923,4.834060192,11.710000038,160876.77,49649.87,801959.22,14.436,92.492114384,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2263453
Latvia,LVA,Europe & Central Asia,High income,2005,71.356097561,2.5,7710.000038147,5.84766769,5.215848754,10.029999733,160049.07,50267.45,820637.21,17.003,92.553045183,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2233165
Latvia,LVA,Europe & Central Asia,High income,2006,70.865853659,2.5,8199.999809265,5.71834707,4.684669971,7.03000021,160781.01,51019.37,843468.21,21.57,92.63628558,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2203917
Latvia,LVA,Europe & Central Asia,High income,2007,71.019512195,2.5,8529.999732971,5.52228498,4.633289814,6.050000191,147609.97,49567.88,827400.31,31.054,92.899530318,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2176059
Latvia,LVA,Europe & Central Asia,High income,2008,72.419512195,2.5,8109.999656677,5.6001029,5.366449833,7.739999771,132123.05,46455.53,779985.22,35.854,93.164329303,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2150411
Latvia,LVA,Europe & Central Asia,High income,2009,73.080487805,2.5,7360.000133514,6.11926985,5.522659779,17.510000229,119914.28,43183.64,751740.38,26.411,93.43695014,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2126268
Latvia,LVA,Europe & Central Asia,High income,2010,73.482926829,2.5,8520.000457764,6.11952686,5.03881979,19.479999542,114264.36,42094.56,738393.66,23.956,93.716671875,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2101537
Latvia,LVA,Europe & Central Asia,High income,2011,73.575609756,2.5,7900.000095367,5.54237556,5.071619987,16.209999084,104860.64,40755.31,718489.75,27.474,93.99673546,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2076974
Latvia,LVA,Europe & Central Asia,High income,2012,73.77804878,2.5,7570.000171661,5.38090277,6.582709789,15.050000191,100899.99,40377.1,706135.84,28.17,94.277012793,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2053635
Latvia,LVA,Europe & Central Asia,High income,2013,73.982926829,2.5,7449.999809265,5.36752796,6.996970177,11.869999886,100230.9,40385.05,708002.83,30.205,94.557494072,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2031491
Latvia,LVA,Europe & Central Asia,High income,2014,74.124390244,2.5,7280.000209808,5.46614885,5.281229973,10.850000381,95051.57,38578.79,691529.97,31.387,94.838075397,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,2011040
Latvia,LVA,Europe & Central Asia,High income,2015,74.480487805,2.5,7320.000171661,5.65469503,5.282519817,9.869999886,90434.13,37827.54,678284.49,27.263,95.118973138,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,1991951
Latvia,LVA,Europe & Central Asia,High income,2016,74.580487805,2.5,7150.000095367,6.13591957,4.65749979,9.640000343,85679.37,35554.05,659527.59,28.084,95.40130649,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,1973477
Latvia,LVA,Europe & Central Asia,High income,2017,74.629268293,2.5,7119.999885559,5.97031736,4.366710186,8.720000267,85209.57,34850.92,655828.16,30.484,95.684831305,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,1954861
Latvia,LVA,Europe & Central Asia,High income,2018,74.782926829,2.5,7789.999961853,6.19103575,4.243569851,7.409999847,84545.49,33978.26,654273.71,34.429,95.969285241,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,1935632
Latvia,LVA,Europe & Central Asia,High income,2019,75.387804878,2.5,7570.000171661,6.57814217,5.215848754,6.309999943,84070.87,33118.26,651849.04,34.344,96.254413246,72.976893453,2.673684211,7657.894754912,5.814132965,5.21584875431579,43529.217894737,744393.941052632,24.832368421,94.685276490,Northern Europe,1,1916552
Lithuania,LTU,Europe & Central Asia,High income,2001,71.658536585,2.5,11150,6.01339579,5.84758997,16.840000153,281788.15,65951.41,1045815.65,12.237,68.722956046,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3560145
Lithuania,LTU,Europe & Central Asia,High income,2002,71.76097561,2.5,11220.000267029,6.14446115,5.800079823,13.010000229,268458.64,65595.38,1040200.22,14.26,83.050588556,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3515799
Lithuania,LTU,Europe & Central Asia,High income,2003,72.06097561,2.5,11229.999542236,6.18627787,5.114180088,12.869999886,263355.26,65862.12,1047691.08,18.782,83.050588556,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3469683
Lithuania,LTU,Europe & Central Asia,High income,2004,71.96097561,2.5,11909.999847412,5.5114994,5.174280167,10.680000305,258109.96,67047.75,1052291.19,22.628,71.213743041,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3422593
Lithuania,LTU,Europe & Central Asia,High income,2005,71.253658537,2.5,12829.999923706,5.64800453,4.878399849,8.319999695,267015.64,68681.84,1097718.22,26.098,73.053306937,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3373536
Lithuania,LTU,Europe & Central Asia,High income,2006,71.056097561,2.5,13020.000457764,5.84418154,4.825729847,5.78000021,266425.5,69748.64,1122057.9,30.184,74.918716256,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3322937
Lithuania,LTU,Europe & Central Asia,High income,2007,70.9,2.5,13210.000038147,5.7643218,4.595210075,4.25,267123.49,71090.96,1144571.25,39.698,76.798458081,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3272416
Lithuania,LTU,Europe & Central Asia,High income,2008,71.812195122,2.5,13060.000419617,6.29453754,4.839900017,5.829999924,244970.86,66936.9,1106978.1,47.798,78.692467196,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3224384
Lithuania,LTU,Europe & Central Asia,High income,2009,72.914634146,2.5,11689.999580383,7.36587334,5.585239887,13.789999962,213961.15,60097.55,1032267.73,37.388,80.591568809,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3180482
Lithuania,LTU,Europe & Central Asia,High income,2010,73.268292683,2.5,12600.00038147,6.81462288,5.297860146,17.809999466,206468.99,57932.45,1027700.97,37.129,82.49667078,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3139021
Lithuania,LTU,Europe & Central Asia,High income,2011,73.563414634,2.5,11850.00038147,6.4878149,5.113430023,15.390000343,193389.14,55391.55,1013686.4,43.535,84.425005134,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3099800
Lithuania,LTU,Europe & Central Asia,High income,2012,73.863414634,2.5,11930.000305176,6.2759347,4.758029938,13.359999657,186601.48,53153.65,1001779.67,42.927,86.382637817,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3063340
Lithuania,LTU,Europe & Central Asia,High income,2013,73.914634146,2.5,11329.999923706,6.12593651,4.602330208,11.770000458,181245.5,52613.52,1003935.84,46.523,88.353620596,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,3028191
Lithuania,LTU,Europe & Central Asia,High income,2014,74.517073171,2.5,10859.999656677,6.19332647,4.486579895,10.699999809,169819.88,51137.11,977838.37,48.534,90.337972893,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,2994928
Lithuania,LTU,Europe & Central Asia,High income,2015,74.32195122,2.5,11069.999694824,6.49043989,4.227190018,9.119999886,162765.27,50524.51,984178.45,41.436,92.335591304,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,2963764
Lithuania,LTU,Europe & Central Asia,High income,2016,74.670731707,2.5,11199.999809265,6.63746214,4.004310131,7.860000134,154814.19,50057.26,974118.96,43.047,93.992881174,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,2933676
Lithuania,LTU,Europe & Central Asia,High income,2017,75.480487805,2.5,11220.000267029,6.47513723,3.812200069,7.070000172,140515.79,46017.08,927238.97,47.759,94.442309195,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,2904452
Lithuania,LTU,Europe & Central Asia,High income,2018,75.680487805,2.5,11649.99961853,6.53385353,3.892930031,6.150000095,139007.81,44817.41,922744.61,53.751,94.873251282,73.207445443,2.5,11829.473666141,6.305951871,4.825303899,58226.501052632,1022999.33421053,37.288157895,83.822622163,Northern Europe,1,2876128
